name,label
Zeitz Çağdaş Sanatlar Müzesi,ACTIVITY
Zinciriye Medresesi ziyareti,ACTIVITY
Zurriola Plajı,ACTIVITY
Zócalo Meydanı,ACTIVITY
Zócalo ve Metropolitan Katedrali ziyareti,ACTIVITY
Çöl Safarisi,ACTIVITY
Çölde Akşam Yemeği,ACTIVITY
Öğle Safarisi,ACTIVITY
Öğleden sonra safari,ACTIVITY
Şarap Mahzenleri,ACTIVITY
Şarap tadımları,ACTIVITY
Buenos Aires Modern Sanat Müzesi,ACTIVITY
Plaza de Mayo - Buenos Aires,ACTIVITY
Tango Gösterisi - Buenos Aires,ACTIVITY
Cape Horn,ACTIVITY
Magdalena Adası,ACTIVITY
Santiago Katedrali,ACTIVITY
Blue Lagoon,ACTIVITY
Fjallsárlón Glacier Lagoon,ACTIVITY
Goðafoss Şelalesi,ACTIVITY
Ice Cave,ACTIVITY
Jökulsárlón Glacier Lagoon,ACTIVITY
Kerid Crater Lake,ACTIVITY
Skaftafell National Park,ACTIVITY
Svartifoss Şelalesi,ACTIVITY
Bo-Kaap Mahallesi,ACTIVITY
Boulders Beach - Penguenler,ACTIVITY
Camps Bay Plajı,ACTIVITY
Cape Point,ACTIVITY
Cape Town & Masa Dağı Gezisi,ACTIVITY
Cape Town Belediye Binası,ACTIVITY
Cape Town Graffiti Street Art Turu,ACTIVITY
Cape Town V&A Waterfront gezisi,ACTIVITY
Cape Town Şehir Gezisi,ACTIVITY
Cape Town şehir turu,ACTIVITY
Cape Town şehir turu ve çevre gezileri,ACTIVITY
Chapman’s Peak Drive,ACTIVITY
Franschhoek,ACTIVITY
Hout Bay & Seal Island,ACTIVITY
Iziko Güney Afrika Müzesi ve Planetaryum,ACTIVITY
Masa Dağı (Table Mountain),ACTIVITY
Stellenbosch Vadisi Şarap Bağları,ACTIVITY
V&A Waterfront,ACTIVITY
Ümit Burnu Kalesi,ACTIVITY
Franschhoek ve Stellenbosch şarap bağları gezisi,ACTIVITY
Stellenbosch Şarap Evleri,ACTIVITY
Stellenbosch şarap bağları gezisi,ACTIVITY
Stellenbosch şarap bağları turu,ACTIVITY
Franschhoek Motor Müzesi,ACTIVITY
Franschhoek Şarap Bağları,ACTIVITY
Franschhoek Şarap Bağları ve Galeriler,ACTIVITY
Kimberley Diamond Mine & Big Hole,ACTIVITY
Serengeti Ulusal Parkı Safari,ACTIVITY
Casa Milà,ACTIVITY
La Sagrada Familia,ACTIVITY
Biarritz Gezisi,ACTIVITY
Biarritz Grande Plage,ACTIVITY
Biarritz Şehir Turu,ACTIVITY
Casino Municipal - Biarritz,ACTIVITY
Chapelle Impériale - Biarritz,ACTIVITY
Musée Asiatica - Biarritz,ACTIVITY
Saint Jean De Luz Gezisi,ACTIVITY
San Sebastian Şehir Gezisi,ACTIVITY
Auckland Şehir Gezisi,ACTIVITY
Queenstown Panoramik Gezisi,ACTIVITY
Botanik Bahçeleri - Sydney,ACTIVITY
Hyde Park Barracks - Sydney,ACTIVITY
Sydney Harbour Bridge,ACTIVITY
Sydney Harbour Tekne Turu & Havai Fişek Gösterisi,ACTIVITY
Sydney Köprüsü,ACTIVITY
Sydney Opera Binası,ACTIVITY
Sydney Opera Binası & Harbour Bridge,ACTIVITY
Sydney Opera House,ACTIVITY
Ulusal Müze - Sydney,ACTIVITY
Bergen Market Square & Balık Pazarı,ACTIVITY
Flåm Railway Museum,ACTIVITY
Oslo Opera Binası,ACTIVITY
David Livingstone Müzesi,ACTIVITY
Teshima Sanat Müzesi,ACTIVITY
Teshima Yokoo Evi,ACTIVITY
Luxor East Bank Gezisi,ACTIVITY
Luxor Tapınağı,ACTIVITY
Ravello - Villa Cimbrone Bahçesi,ACTIVITY
Ravello - Villa Rufolo,ACTIVITY
Pompei Antik Kenti,ACTIVITY
Pompei Şehri Ziyareti,ACTIVITY
Duomo di Napoli,ACTIVITY
Napoli Tarihi Merkezi,ACTIVITY
Napoli Şehri Gezisi,ACTIVITY
Amalfi Kasabası Gezisi,ACTIVITY
Tam Gün Tekne Gezisi,ACTIVITY
Sorrento Gezisi,ACTIVITY
Sorrento Peninsula Arkeoloji Müzesi,ACTIVITY
Amboise Şatosu,ACTIVITY
Château de Blois,ACTIVITY
Loire Vadisi Balon Turu,ACTIVITY
Loire Vadisi Şarap Bağları,ACTIVITY
Tours Şehri Gezisi,ACTIVITY
Brugge Gezisi,ACTIVITY
Gent Gezisi,ACTIVITY
Hallstatt Gezisi,ACTIVITY
Atlı Kızak Turu (St Wolfgang),ACTIVITY
Salzburg Kalesi,ACTIVITY
Salzbergwerk Berchtesgaden,ACTIVITY
Belgrad Şehir Gezisi,ACTIVITY
Karlofca Gezisi,ACTIVITY
Novi Sad Gezisi,ACTIVITY
Efes Antik Kenti,ACTIVITY
Şirince Köyü,ACTIVITY
Şirince Çarşısı,ACTIVITY
Inverness Kalesi,ACTIVITY
Inverness Müzesi ve Sanat Galerisi,ACTIVITY
Chiang Rai Gezisi,ACTIVITY
Chiang Rai fil kampı ziyareti,ACTIVITY
"Chiang Rai’de fil sürüşü, Altın Üçgen gezisi veya yemek kursu",ACTIVITY
Bangkok Kanalları Gezisi,ACTIVITY
Bangkok kanal turu (Thonburi Klongs) ve Chao Phraya Nehri gezisi,ACTIVITY
Bangkok Şehir Gezisi,ACTIVITY
Bangkok şehir turu,ACTIVITY
Bangkok şehir turu ve alışveriş aktiviteleri,ACTIVITY
"Bangkok şehir turu: Wat Arun, Wat Pho, Çin Mahallesi",ACTIVITY
Bangkok’ta Grand Palace & Wat Phra Kaew ziyareti,ACTIVITY
Damnoen Saduak yüzen pazar ziyareti (Bangkok),ACTIVITY
Grand Palace & Wat Phra Kaew - Bangkok,ACTIVITY
Pak Khlong Talat Çiçek Pazarı - Bangkok,ACTIVITY
Royal Barge Ulusal Müzesi - Bangkok,ACTIVITY
Wang Lang Market - Bangkok,ACTIVITY
Wat Arun Tapınakları - Bangkok,ACTIVITY
Wat Pho Tapınağı - Bangkok,ACTIVITY
Wat Suthat Tapınağı - Bangkok,ACTIVITY
Çiçek Kültürü Müzesi - Bangkok,ACTIVITY
Hakone Açık Hava Müzesi,ACTIVITY
Hakone Açık Hava Müzesi ziyareti,ACTIVITY
Hakone Teleferiği,ACTIVITY
Nara Park,ACTIVITY
Avignon Gezisi,ACTIVITY
Les Baux-de-Provence Gezisi,ACTIVITY
L'Isle-sur-la-Sorgue Gezisi,ACTIVITY
Alberobello Trulli Evleri,ACTIVITY
Trulli Evleri - Alberobello,ACTIVITY
Matera Gezisi,ACTIVITY
Matera Kaya Evleri,ACTIVITY
Matera Kiliseleri ve Mağaraları,ACTIVITY
Monopoli Gezisi,ACTIVITY
Monopoli Tarihi Merkezi,ACTIVITY
Domenico Modugno Heykeli - Polignano a Mare,ACTIVITY
Polignano a Mare,ACTIVITY
Polignano a Mare Gezisi,ACTIVITY
Lecce Şehir Gezisi,ACTIVITY
Palazzo dei Celestini - Lecce,ACTIVITY
Roma Amfi Tiyatrosu - Lecce,ACTIVITY
San Giuseppe Kilisesi - Lecce,ACTIVITY
Santa Croce Bazilikası - Lecce,ACTIVITY
Sant’Oronzo Meydanı - Lecce,ACTIVITY
Bari Şehir Gezisi,ACTIVITY
L’Isle-sur-la-Sorgue Gezisi,ACTIVITY
Gordes ve Roussillon köy gezileri,ACTIVITY
Roussillon Gezisi,ACTIVITY
Roussillon ve Gordes gezisi,ACTIVITY
Gordes Gezisi,ACTIVITY
Saint-Rémy-de-Provence Gezisi,ACTIVITY
Arles Gezisi,ACTIVITY
Arles Luma Müzesi ziyareti,ACTIVITY
Arles şehir gezisi,ACTIVITY
Fondation Vincent van Gogh Arles ziyareti,ACTIVITY
Ai Weiwei sergisi,ACTIVITY
Arsenale ana sergi turu,ACTIVITY
Galleria dell’Accademia,ACTIVITY
Giardini Bienali,ACTIVITY
Giardini ana sergi turu,ACTIVITY
Palazzo Manfrin,ACTIVITY
Peggy Guggenheim Müzesi,ACTIVITY
"Personal Structures, Palazzo Bembo sergisi",ACTIVITY
Venedik Bienali ülke pavyonları turu,ACTIVITY
Dubai Autodrome Circuit,ACTIVITY
Dubai Creek – Old Town,ACTIVITY
Dubai Mall,ACTIVITY
Museum of the Future,ACTIVITY
New Year's Eve Celebration - The Restaurant at Address Dubai Mall,ACTIVITY
Urla Sanat Sokağı,ACTIVITY
Antinori nel Chianti Classico Şaraphanesi,ACTIVITY
Chianti bölgesinde üzüm bağları ve köyler,ACTIVITY
San Gimignano UNESCO Dünya Mirası,ACTIVITY
San Gimignano gezisi,ACTIVITY
San Gimignano kasabası gezisi,ACTIVITY
Siena Şehir Merkezi,ACTIVITY
Siena şehir turu,ACTIVITY
Cortona Tarihi Sokaklar,ACTIVITY
Orvieto Katedrali,ACTIVITY
Orvieto Yer Altı Tünelleri,ACTIVITY
City Palace - Jaipur,ACTIVITY
Jaipur Amber Kalesi ziyareti,ACTIVITY
Jaipur City Palace gezisi,ACTIVITY
Jaipur City Palace ziyareti,ACTIVITY
Jaipur şehir turu,ACTIVITY
City Palace - Udaipur,ACTIVITY
Udaipur City Palace ve göl çevresi gezisi,ACTIVITY
Udaipur City Palace ziyareti,ACTIVITY
Udaipur göl gezileri ve saray ziyareti,ACTIVITY
Udaipur göl gezisi,ACTIVITY
Chichen Itza,ACTIVITY
Godfather Film Kilisesi - Savoca,ACTIVITY
Savoca köyü gezisi,ACTIVITY
Forza d’Agrò Ortaçağ Köyü,ACTIVITY
Piazza del Municipio - Forza d’Agrò,ACTIVITY
Ragusa Ibla,ACTIVITY
Batalha Meydanı,ACTIVITY
Boavista,ACTIVITY
Churchill Graham Şaraphanesi,ACTIVITY
Foz do Douro,ACTIVITY
Gaia Şarap Evleri,ACTIVITY
Lello Kütüphanesi,ACTIVITY
Liberdade Meydanı,ACTIVITY
Palácio da Bolsa,ACTIVITY
Porto Katedrali,ACTIVITY
Ribeira Bölgesi,ACTIVITY
Santa Catarina Caddesi,ACTIVITY
Serralves Müzesi,ACTIVITY
Six Bridges Tekne Turu,ACTIVITY
São Bento Tren İstasyonu,ACTIVITY
São Francisco Kilisesi,ACTIVITY
Torre dos Clérigos,ACTIVITY
Tuktuk Gezisi & Rehberli Yürüyüş Turu,ACTIVITY
Büyük Mısır Müzesi,ACTIVITY
Deve Gezisi - Piramitler,ACTIVITY
El Refaei Camii,ACTIVITY
"Giza Piramitleri gezisi (Keops, Kefren, Mikerinos)",ACTIVITY
Kahire şehir gezisi,ACTIVITY
Khufu Piramidi,ACTIVITY
Mısır Müzesi - Eski Müze,ACTIVITY
Nil Nehri Felucca Tekne Gezisi,ACTIVITY
Sfenks,ACTIVITY
Sfenks ziyareti,ACTIVITY
Sultan Hassan Camii,ACTIVITY
"Granada şehir merkezi turu (Realejo Mahallesi, Capilla Real, Katedral, Madraza)",ACTIVITY
Las Granadas Kapısı,ACTIVITY
Alcazar Kalesi - Córdoba,ACTIVITY
Mezquita Camii - Córdoba,ACTIVITY
Musevi Mahallesi - Córdoba,ACTIVITY
Plaza Corredera - Córdoba,ACTIVITY
Alcázar - Sevilla,ACTIVITY
Sevilla Katedrali,ACTIVITY
Sevilla şehir turu,ACTIVITY
Plaza de Toros - Ronda,ACTIVITY
Puente Nuevo - Ronda,ACTIVITY
Ronda Tarihi Sokakları,ACTIVITY
Ronda gezisi,ACTIVITY
Melbourne Müzesi,ACTIVITY
Parlamento ve Hazine Binası - Melbourne,ACTIVITY
Royal Exhibition Binası - Melbourne,ACTIVITY
Sanat Galerisi - Melbourne,ACTIVITY
Anayasa Limanı - Hobart,ACTIVITY
Franklin Meydanı - Hobart,ACTIVITY
Alman Kasabası Hahndorf,ACTIVITY
Barossa Valley Şarap Bağları,ACTIVITY
Brisbane Şehir Turu,ACTIVITY
Surfers Paradise - Gold Coast,ACTIVITY
Canberra Şehir Turu,ACTIVITY
Girona Gotik Katedrali,ACTIVITY
Locorotondo Şehir Gezisi,ACTIVITY
Duomo Meydanı - Ortigia,ACTIVITY
Ortigia Roma Amfi Tiyatrosu,ACTIVITY
Chiesa di San Carlo - Noto,ACTIVITY
Chiesa di San Francesco - Noto,ACTIVITY
Corso Vittorio Emanuele - Noto,ACTIVITY
Duomo - Noto,ACTIVITY
MAT Museum - Noto,ACTIVITY
Palazzo Ducezio - Noto,ACTIVITY
Palazzo Nicolaci - Noto,ACTIVITY
Latomie - Siracusa,ACTIVITY
Roma Amfi Tiyatrosu - Siracusa,ACTIVITY
Siracusa Arkeoloji Parkı,ACTIVITY
Siracusa ve Noto ziyaretleri,ACTIVITY
Yunan Tiyatrosu - Siracusa,ACTIVITY
Taormina Gezisi,ACTIVITY
Taormina şehir turu,ACTIVITY
Beagle Kanalı - Ushuaia,ACTIVITY
Tierra del Fuego Milli Parkı - Ushuaia,ACTIVITY
Peninsula Valdes - Puerto Madryn,ACTIVITY
Aziz Paulo Katedrali Harabesi - Macau,ACTIVITY
Macau Casinoları,ACTIVITY
Macau Kulesi,ACTIVITY
Macau Müzesi,ACTIVITY
Macau Şarap Müzesi,ACTIVITY
Hong Kong Miras Müzesi,ACTIVITY
Lam Tsuen Dilek Ağacı - Hong Kong,ACTIVITY
Tai Po Old Market - Hong Kong,ACTIVITY
Wong Tai Sin Tapınağı - Hong Kong,ACTIVITY
Bhaktapur - Katmandu,ACTIVITY
Pashupatinath Tapınağı - Katmandu,ACTIVITY
Taktsang (Tiger’s Nest) Manastırı - Paro,ACTIVITY
Punakha Dzong - Punakha,ACTIVITY
Thimphu Şehir Turu,ACTIVITY
Bilbao Şehir Turu,ACTIVITY
Guggenheim Müzesi - Bilbao,ACTIVITY
Igueldo Tepesi - San Sebastián,ACTIVITY
Kursaal Oditoryumu - San Sebastián,ACTIVITY
La Bretxa Food Market - San Sebastián,ACTIVITY
La Concha Plajı - San Sebastián,ACTIVITY
Miramar Sarayı - San Sebastián,ACTIVITY
Monte Igueldo - San Sebastián,ACTIVITY
Monte Urgull - San Sebastián,ACTIVITY
Parte Vieja - San Sebastián,ACTIVITY
San Sebastián Şehir Gezisi,ACTIVITY
San Telmo Müzesi - San Sebastián,ACTIVITY
Victoria Eugenia Tiyatrosu - San Sebastián,ACTIVITY
Hondarribia Eski Şehir ve Surlar,ACTIVITY
Eglise Saint-Jean-Baptiste - Saint-Jean-de-Luz,ACTIVITY
Place Louis XIV - Saint-Jean-de-Luz,ACTIVITY
Quai de l’Infante - Saint-Jean-de-Luz,ACTIVITY
Rue Gambetta - Saint-Jean-de-Luz,ACTIVITY
Rue Mazarin - Saint-Jean-de-Luz,ACTIVITY
Saint-Jean-de-Luz Plajları,ACTIVITY
Sanat Galerileri - Saint-Jean-de-Luz,ACTIVITY
Hospices de Beaune (Hôtel-Dieu),ACTIVITY
Musée des Beaux-Arts - Beaune,ACTIVITY
Notre-Dame Kilisesi - Beaune,ACTIVITY
Musée des Beaux-Arts - Dijon,ACTIVITY
Notre-Dame Kilisesi - Dijon,ACTIVITY
Palais des ducs de Bourgogne - Dijon,ACTIVITY
Rue de la Liberté - Dijon,ACTIVITY
Saint-Bénigne Katedrali - Dijon,ACTIVITY
Saint-Michel Kilisesi - Dijon,ACTIVITY
Saint-Philibert Kilisesi - Dijon,ACTIVITY
Beffroi Meydanı - Nuits-Saint-Georges,ACTIVITY
Église Saint-Symphorien - Nuits-Saint-Georges,ACTIVITY
Abbaye Sainte-Marie-Madeleine - Vézelay,ACTIVITY
Colline Éternelle - Vézelay Şarap Tadımı,ACTIVITY
Benedictine Manastırı - Cluny,ACTIVITY
Hôtel-Dieu - Cluny,ACTIVITY
Musée d’Art et d’Archéologie - Cluny,ACTIVITY
Tour de Fromages - Cluny,ACTIVITY
Beaujolais Şarap Bağları - Fleurie,ACTIVITY
Cristóbal Balenciaga Museoa - Getaria,ACTIVITY
Gaztetape Plajı - Getaria,ACTIVITY
Getaria Balıkçı Köyü,ACTIVITY
Malkorbe Plajı - Getaria,ACTIVITY
Aurora Borealis Macerası,ACTIVITY
Cam Igloo Deneyimi,ACTIVITY
Husky Safari,ACTIVITY
Kar Ayakkabısı Yürüyüşü,ACTIVITY
Kar Bisikleti Turu,ACTIVITY
Kicksled Deneyimi,ACTIVITY
Kızaklı Sandalye,ACTIVITY
Reindeer Safari,ACTIVITY
Santa Claus Village Gezisi,ACTIVITY
Snowmobile Safari,ACTIVITY
Game Drives - Masai Mara,ACTIVITY
Masai Mara Safari,ACTIVITY
Masai Mara’da safari ve game drive aktiviteleri,ACTIVITY
Volcanoes National Park Gorilla Trekking,ACTIVITY
Kigali Şehir Turu,ACTIVITY
"09 Kasım 2022: Bairro Alto Hotel transfer, check-in ve serbest zaman",ACTIVITY
09 Kasım 2022: İstanbul – Lizbon uçuşu (TK 1759),ACTIVITY
İstanbul – Katanya uçuşu TK 1395,ACTIVITY
Etna Yanardağı gezisi,ACTIVITY
Modica ve Ragusa turları,ACTIVITY
Valletta şehir turu,ACTIVITY
"Senglea, Vittoriosa ve Cospicua üçlü gezisi",ACTIVITY
Mdina şehir turu,ACTIVITY
Hanoi By Night turu,ACTIVITY
Hanoi şehir turu,ACTIVITY
"Hanoi şehir turu: Ho Chi Minh Mozolesi, Başkanlık Sarayı, Tek Sütunlu Pagoda, Edebiyat Tapınağı",ACTIVITY
"Hanoi şehir turu: Ho Chi Minh Mozolesi, kazık ev, Tek Sütunlu Pagoda, Edebiyat Tapınağı",ACTIVITY
"Hanoi şehir turu: Opera Binası, Edebiyat Tapınağı, Etnoloji Müzesi, Eski Mahalle",ACTIVITY
Hanoi’de pedallı taksi (rikşov) gezisi,ACTIVITY
Ha Long Körfezi’nde deniz uçağı ile ulaşım ve Violet Cruise konaklaması,ACTIVITY
"Ha Long Körfezi’nde mağara keşfi, yüzme ve balık avı",ACTIVITY
"Mekong Deltası bot turu, tropik meyve bahçeleri, noodle yapımı",ACTIVITY
"Mekong Deltası gezisi: bot turları, noodle yapımı, meyve bahçeleri, yerel aile ziyareti",ACTIVITY
"Siem Reap (Angkor) gezisi: Angkor Thom, Bayon Tapınağı, Baphuon, Kraliyet Sarayı, Fil Terası",ACTIVITY
Siem Reap Angkor Wat ziyareti,ACTIVITY
"Siem Reap’te Angkor Wat, Angkor Thom, Bayon ve Ta Prohm gezileri",ACTIVITY
"Phnom Penh şehir turu: Artisan D’Angkor el işi okulu, Phsar Chas çarşısı",ACTIVITY
"Phnom Penh şehir turu: Kraliyet Sarayı, Gümüş Pagoda, Ulusal Müze",ACTIVITY
Floransa çevresinde geziler,ACTIVITY
Floransa şehir turu (Piazza Della Signoria ve diğer yapılar),ACTIVITY
Toskana’da şarap bağları ve bölgesel geziler,ACTIVITY
Forte dei Marmi sahil tatili,ACTIVITY
"Prag şehir turu: Prag Kalesi, St. Vitus Bazilikası, Altın Yol",ACTIVITY
Karlovy Vary gezisi,ACTIVITY
Cesky Krumlov şehir turu,ACTIVITY
Cordoba turu,ACTIVITY
Amman şehir turu,ACTIVITY
Mount Nebo ve Madaba ziyareti,ACTIVITY
Petra Antik Kenti gezisi,ACTIVITY
Wadi Rum çöl safarisi,ACTIVITY
Dead Sea’de konaklama ve dinlenme,ACTIVITY
Ferrari World Abu Dhabi – Driving Experience,ACTIVITY
"Louvre Museum, Abu Dhabi",ACTIVITY
Lima şehir turu,ACTIVITY
Lima şehir turu (Plaza Mayor ve tarihi merkez),ACTIVITY
Cusco turu,ACTIVITY
Cusco şehir turu,ACTIVITY
Sacred Valley gezisi,ACTIVITY
Machu Picchu gezisi,ACTIVITY
Machu Picchu ziyareti,ACTIVITY
Central Park ziyareti,ACTIVITY
Kültürel ve alışveriş aktiviteleri,ACTIVITY
New York şehir turu (müze ve meydanlar),ACTIVITY
Varanasi’de Ganj Nehri kıyısında Aarti töreni,ACTIVITY
Delhi şehir turu,ACTIVITY
San Casciano Val di Pesa kasabası ziyareti,ACTIVITY
Phuket Tarihi Kent Gezisi,ACTIVITY
Phuket ada ve sahil aktiviteleri,ACTIVITY
Phuket sahil tatili,ACTIVITY
Phuket’te Big Buddha ziyareti,ACTIVITY
Bali’de tapınak ziyaretleri ve sahil aktiviteleri,ACTIVITY
"Bologna şehir turu (Piazza Maggiore, Basilica di San Petronio, Fontana di Nettuno, Palazzo Communale)",ACTIVITY
Montepulciano şarap bağları turu,ACTIVITY
Montepulciano şarap bağları ve kasaba gezisi,ACTIVITY
Pienza kasabası ziyareti,ACTIVITY
Montalcino’da şarap tadımı,ACTIVITY
"Ho Chi Minh şehir turu: Reunification Palace, War Remnants Museum, Cho Lon, Thien Hau Tapınağı, Notre Dame Katedrali, Posta Merkezi, Belediye Tiyatrosu",ACTIVITY
Nha Trang sahil tatili ve dinlenme,ACTIVITY
Saigon şehir turu,ACTIVITY
Ha Long (Lan Ha Bay) Bhaya özel tekne yolculuğu,ACTIVITY
1950’lerden kalma Amerikan arabaları ile Havana turu,ACTIVITY
"Havana Eski Kenti, Malecon Bulvarı, Devrim Meydanı, Colomb Mezarlığı ve Morro Kalesi gezisi",ACTIVITY
Havana şehir turu,ACTIVITY
"Havana şehir turu (Eski Kent, Malecon, Devrim Meydanı, Colomb Mezarlığı, Miramar)",ACTIVITY
Vinales tütün tarlaları ve çiftlik ziyareti,ACTIVITY
"Vinales şehir merkezi, tütün tarlaları ve çiftlik ziyareti",ACTIVITY
Tokyo şehir turu,ACTIVITY
Osaka Kalesi ziyareti,ACTIVITY
Sorakuen Bahçesi ve Kobe eski yerleşim yeri gezisi,ACTIVITY
Soweto gezisi ve Nelson Mandela’nın Evi ziyareti,ACTIVITY
Ranthambore Milli Parkı’nda jeep safari,ACTIVITY
Jodhpur Mehrangarh Kalesi gezisi,ACTIVITY
Jodhpur Mehrangarh Kalesi ziyareti,ACTIVITY
Mumbai şehir turu,ACTIVITY
"Cienfuegos şehir turu (Valle Sarayı, Jose Marti Parkı, Prado Promenade)",ACTIVITY
Trinidad gezisi ve La Canchanchara Bar ziyareti,ACTIVITY
Santa Clara gezisi ve Che Guevara Anıt Mezarı ziyareti,ACTIVITY
Bogotá şehir turu,ACTIVITY
Cartagena eski şehir gezisi,ACTIVITY
Frieze London fuarı gezisi,ACTIVITY
Frieze Sculpture Park ziyareti,ACTIVITY
Hayward Gallery ziyareti,ACTIVITY
Naoshima & Teshima sanat adaları gezisi,ACTIVITY
Henningsvær gezisi,ACTIVITY
Svolvær gezisi,ACTIVITY
Å köyü gezisi,ACTIVITY
Eski Mardin Evleri ve Abbara tünelleri gezisi,ACTIVITY
Mardin şehir turu,ACTIVITY
Midyat Devlet Konukevi ve Gümüşçüler Çarşısı ziyareti,ACTIVITY
Midyat şehir turu,ACTIVITY
Mexico City şehir turu,ACTIVITY
Mérida şehir turu,ACTIVITY
Halong Bay tekne turu,ACTIVITY
Hoi An yürüyüş turu,ACTIVITY
Ho Chi Minh City şehir turu,ACTIVITY
Kyoto şehir turu,ACTIVITY
Ise Shima bölgesi gezisi,ACTIVITY
Chiang Mai şehir turu,ACTIVITY
Johannesburg şehir turu,ACTIVITY
Yangon şehir turu,ACTIVITY
Mandalay gezisi,ACTIVITY
Bagan tapınakları gezisi,ACTIVITY
PALATINE HILL,ACTIVITY
ROMAN FORUM,ACTIVITY
GOREME OPEN AIR MUSEUM,ACTIVITY
BIG BEN,ACTIVITY
BRITISH MUSEUM,ACTIVITY
LONDON EYE,ACTIVITY
TOWER OF LONDON,ACTIVITY
CENTRAL PARK,ACTIVITY
STATUE OF LIBERTY,ACTIVITY
TIMES SQUARE,ACTIVITY
MEIJI SHRINE,ACTIVITY
SENSOJI TEMPLE,ACTIVITY
SHIBUYA CROSSING,ACTIVITY
FUSHIMI INARI SHRINE,ACTIVITY
KINKAKUJI TEMPLE,ACTIVITY
KIYOMIZU DERA,ACTIVITY
CASA BATLLO,ACTIVITY
PARK GUELL,ACTIVITY
BLUE MOSQUE,ACTIVITY
GRAND BAZAAR,ACTIVITY
THESSALONIKI OLD TOWN,ACTIVITY
LOUVRE MUSEUM,ACTIVITY
MONTMARTRE WALK,ACTIVITY
MUSÉE D'ORSAY,ACTIVITY
