start_id,end_id,type
8147a731-0313-45b8-acf8-ba27e220f271,"Prag şehir turu: Prag Kalesi, St. Vitus Bazilikası, Altın Yol",DOES
8147a731-0313-45b8-acf8-ba27e220f271,Karlovy Vary gezisi,DOES
8147a731-0313-45b8-acf8-ba27e220f271,Cesky Krumlov şehir turu,DOES
8147a731-0313-45b8-acf8-ba27e220f271,"Kampa Park Restaurant (Na Kampě 8b, Prag)",EATS_AT
8147a731-0313-45b8-acf8-ba27e220f271,"İstanbul – Prag uçuşu (TK1769, Türk Hava Yolları)",USES
8147a731-0313-45b8-acf8-ba27e220f271,Prag – şehir içi transferler,USES
8147a731-0313-45b8-acf8-ba27e220f271,Karlovy Vary ve Cesky Krumlov kara transferleri,USES
8147a731-0313-45b8-acf8-ba27e220f271,Czech Republic,HAS_TAG
8147a731-0313-45b8-acf8-ba27e220f271,Prag,HAS_TAG
8147a731-0313-45b8-acf8-ba27e220f271,Karlovy Vary,HAS_TAG
8147a731-0313-45b8-acf8-ba27e220f271,Cesky Krumlov,HAS_TAG
8147a731-0313-45b8-acf8-ba27e220f271,Kampa Park,HAS_TAG
68542b38-38ad-439f-b4df-b1991e97d8f0,Malaga,VISITS
68542b38-38ad-439f-b4df-b1991e97d8f0,Ronda,VISITS
68542b38-38ad-439f-b4df-b1991e97d8f0,Granada,VISITS
68542b38-38ad-439f-b4df-b1991e97d8f0,Cordoba,VISITS
68542b38-38ad-439f-b4df-b1991e97d8f0,Sevilla,VISITS
68542b38-38ad-439f-b4df-b1991e97d8f0,Espagne,IN_COUNTRY
68542b38-38ad-439f-b4df-b1991e97d8f0,"Granada şehir merkezi turu (Realejo Mahallesi, Capilla Real, Katedral, Madraza)",DOES
68542b38-38ad-439f-b4df-b1991e97d8f0,Elhamra Sarayı gezisi,DOES
68542b38-38ad-439f-b4df-b1991e97d8f0,Cordoba turu,DOES
68542b38-38ad-439f-b4df-b1991e97d8f0,Ronda gezisi,DOES
68542b38-38ad-439f-b4df-b1991e97d8f0,Sevilla şehir turu,DOES
68542b38-38ad-439f-b4df-b1991e97d8f0,"İstanbul – Malaga uçuşu (TK1303, Türk Hava Yolları)",USES
68542b38-38ad-439f-b4df-b1991e97d8f0,Malaga – Granada transferi,USES
68542b38-38ad-439f-b4df-b1991e97d8f0,Endülüs içi kara transferleri,USES
68542b38-38ad-439f-b4df-b1991e97d8f0,Espagne,HAS_TAG
68542b38-38ad-439f-b4df-b1991e97d8f0,Endülüs,HAS_TAG
68542b38-38ad-439f-b4df-b1991e97d8f0,Granada,HAS_TAG
68542b38-38ad-439f-b4df-b1991e97d8f0,Cordoba,HAS_TAG
68542b38-38ad-439f-b4df-b1991e97d8f0,Sevilla,HAS_TAG
68542b38-38ad-439f-b4df-b1991e97d8f0,Elhamra Sarayı,HAS_TAG
30afe670-54a7-463e-8a4a-9c2f4e18750c,Amman,VISITS
30afe670-54a7-463e-8a4a-9c2f4e18750c,Mont Nébo,VISITS
30afe670-54a7-463e-8a4a-9c2f4e18750c,Madaba,VISITS
30afe670-54a7-463e-8a4a-9c2f4e18750c,Petra,VISITS
30afe670-54a7-463e-8a4a-9c2f4e18750c,Rum Vadisi Koruma Alanı,VISITS
30afe670-54a7-463e-8a4a-9c2f4e18750c,Dead Sea,VISITS
30afe670-54a7-463e-8a4a-9c2f4e18750c,Giordania,IN_COUNTRY
30afe670-54a7-463e-8a4a-9c2f4e18750c,Amman şehir turu,DOES
30afe670-54a7-463e-8a4a-9c2f4e18750c,Mount Nebo ve Madaba ziyareti,DOES
30afe670-54a7-463e-8a4a-9c2f4e18750c,Petra Antik Kenti gezisi,DOES
30afe670-54a7-463e-8a4a-9c2f4e18750c,Wadi Rum çöl safarisi,DOES
30afe670-54a7-463e-8a4a-9c2f4e18750c,Dead Sea’de konaklama ve dinlenme,DOES
30afe670-54a7-463e-8a4a-9c2f4e18750c,"İstanbul – Amman uçuşu (TK816, Türk Hava Yolları)",USES
30afe670-54a7-463e-8a4a-9c2f4e18750c,Ürdün içi kara transferleri,USES
30afe670-54a7-463e-8a4a-9c2f4e18750c,Giordania,HAS_TAG
30afe670-54a7-463e-8a4a-9c2f4e18750c,Amman,HAS_TAG
30afe670-54a7-463e-8a4a-9c2f4e18750c,Petra,HAS_TAG
30afe670-54a7-463e-8a4a-9c2f4e18750c,Rum Vadisi Koruma Alanı,HAS_TAG
30afe670-54a7-463e-8a4a-9c2f4e18750c,Dead Sea,HAS_TAG
30afe670-54a7-463e-8a4a-9c2f4e18750c,Mont Nébo,HAS_TAG
30afe670-54a7-463e-8a4a-9c2f4e18750c,Madaba,HAS_TAG
2ca598a3-3d38-4fb8-9969-c363f429e12f,Abou Dabi (ville),VISITS
2ca598a3-3d38-4fb8-9969-c363f429e12f,Ras Al Khaimah,VISITS
2ca598a3-3d38-4fb8-9969-c363f429e12f,Dubai,VISITS
2ca598a3-3d38-4fb8-9969-c363f429e12f,Birleşik Arap Emirlikleri,IN_COUNTRY
2ca598a3-3d38-4fb8-9969-c363f429e12f,"The St. Regis Saadiyat Island Resort, Abu Dhabi",STAYS_AT
2ca598a3-3d38-4fb8-9969-c363f429e12f,The Ritz Carlton Ras Al Khaimah,STAYS_AT
2ca598a3-3d38-4fb8-9969-c363f429e12f,"Address Dubai Mall, Dubai",STAYS_AT
2ca598a3-3d38-4fb8-9969-c363f429e12f,Sunset Electric Dragon Boat Experience - Jubail Mangrove Park,DOES
2ca598a3-3d38-4fb8-9969-c363f429e12f,Ferrari World Abu Dhabi – Driving Experience,DOES
2ca598a3-3d38-4fb8-9969-c363f429e12f,"Louvre Museum, Abu Dhabi",DOES
2ca598a3-3d38-4fb8-9969-c363f429e12f,Çöl Safarisi,DOES
2ca598a3-3d38-4fb8-9969-c363f429e12f,Çölde Akşam Yemeği,DOES
2ca598a3-3d38-4fb8-9969-c363f429e12f,Dubai Autodrome Circuit,DOES
2ca598a3-3d38-4fb8-9969-c363f429e12f,New Year's Eve Celebration - The Restaurant at Address Dubai Mall,DOES
2ca598a3-3d38-4fb8-9969-c363f429e12f,Hakkasan Abu Dhabi,EATS_AT
2ca598a3-3d38-4fb8-9969-c363f429e12f,Ula Beach RAK,EATS_AT
2ca598a3-3d38-4fb8-9969-c363f429e12f,The Guild Dubai,EATS_AT
2ca598a3-3d38-4fb8-9969-c363f429e12f,WHITE Beach Dubai,EATS_AT
2ca598a3-3d38-4fb8-9969-c363f429e12f,Estiatorio Milos Dubai,EATS_AT
2ca598a3-3d38-4fb8-9969-c363f429e12f,The MAINE Oyster Bar & Grill JBR,EATS_AT
2ca598a3-3d38-4fb8-9969-c363f429e12f,La Cantine Beach,EATS_AT
2ca598a3-3d38-4fb8-9969-c363f429e12f,The Restaurant at Address Dubai Mall,EATS_AT
2ca598a3-3d38-4fb8-9969-c363f429e12f,İstanbul – Abu Dhabi uçuşu,USES
2ca598a3-3d38-4fb8-9969-c363f429e12f,Şehir içi ve otel transferleri,USES
2ca598a3-3d38-4fb8-9969-c363f429e12f,Abu Dhabi – Ras Al Khaimah transferi,USES
2ca598a3-3d38-4fb8-9969-c363f429e12f,Ras Al Khaimah – Dubai transferi,USES
2ca598a3-3d38-4fb8-9969-c363f429e12f,BAE,HAS_TAG
2ca598a3-3d38-4fb8-9969-c363f429e12f,Abou Dabi (ville),HAS_TAG
2ca598a3-3d38-4fb8-9969-c363f429e12f,Ras Al Khaimah,HAS_TAG
2ca598a3-3d38-4fb8-9969-c363f429e12f,Dubai,HAS_TAG
2ca598a3-3d38-4fb8-9969-c363f429e12f,Ferrari World,HAS_TAG
2ca598a3-3d38-4fb8-9969-c363f429e12f,Çöl Safarisi,HAS_TAG
2ca598a3-3d38-4fb8-9969-c363f429e12f,Yılbaşı,HAS_TAG
29ea9b9b-2fea-40d2-b37d-21749c1f6ca1,Lima,VISITS
29ea9b9b-2fea-40d2-b37d-21749c1f6ca1,Cusco,VISITS
29ea9b9b-2fea-40d2-b37d-21749c1f6ca1,Kutsal Vadi,VISITS
29ea9b9b-2fea-40d2-b37d-21749c1f6ca1,Machu Picchu,VISITS
29ea9b9b-2fea-40d2-b37d-21749c1f6ca1,Peru,IN_COUNTRY
29ea9b9b-2fea-40d2-b37d-21749c1f6ca1,Belmond Miraflores Park (Lima),STAYS_AT
29ea9b9b-2fea-40d2-b37d-21749c1f6ca1,Lima şehir turu (Plaza Mayor ve tarihi merkez),DOES
29ea9b9b-2fea-40d2-b37d-21749c1f6ca1,Cusco turu,DOES
29ea9b9b-2fea-40d2-b37d-21749c1f6ca1,Sacred Valley gezisi,DOES
29ea9b9b-2fea-40d2-b37d-21749c1f6ca1,Machu Picchu ziyareti,DOES
29ea9b9b-2fea-40d2-b37d-21749c1f6ca1,"İstanbul – Lima uçuşu (TK800, Türk Hava Yolları, Panama aktarmalı CM337)",USES
29ea9b9b-2fea-40d2-b37d-21749c1f6ca1,Lima Havalimanı – otel transferi,USES
29ea9b9b-2fea-40d2-b37d-21749c1f6ca1,Peru içi kara ve tren transferleri,USES
29ea9b9b-2fea-40d2-b37d-21749c1f6ca1,Peru,HAS_TAG
29ea9b9b-2fea-40d2-b37d-21749c1f6ca1,Lima,HAS_TAG
29ea9b9b-2fea-40d2-b37d-21749c1f6ca1,Cusco,HAS_TAG
29ea9b9b-2fea-40d2-b37d-21749c1f6ca1,Kutsal Vadi,HAS_TAG
29ea9b9b-2fea-40d2-b37d-21749c1f6ca1,Machu Picchu,HAS_TAG
29ea9b9b-2fea-40d2-b37d-21749c1f6ca1,Belmond,HAS_TAG
9f0ece28-5001-4072-b751-136fa56096a2,NEW YORK,VISITS
9f0ece28-5001-4072-b751-136fa56096a2,Amerika Birleşik Devletleri,IN_COUNTRY
9f0ece28-5001-4072-b751-136fa56096a2,Central Park ziyareti,DOES
9f0ece28-5001-4072-b751-136fa56096a2,New York şehir turu (müze ve meydanlar),DOES
9f0ece28-5001-4072-b751-136fa56096a2,Kültürel ve alışveriş aktiviteleri,DOES
9f0ece28-5001-4072-b751-136fa56096a2,"Londra – New York uçuşu (BA175, British Airways)",USES
9f0ece28-5001-4072-b751-136fa56096a2,New York havalimanı – otel transferi,USES
9f0ece28-5001-4072-b751-136fa56096a2,ABD,HAS_TAG
9f0ece28-5001-4072-b751-136fa56096a2,NEW YORK,HAS_TAG
9f0ece28-5001-4072-b751-136fa56096a2,Central Park,HAS_TAG
9f0ece28-5001-4072-b751-136fa56096a2,Kültür,HAS_TAG
9f0ece28-5001-4072-b751-136fa56096a2,Alışveriş,HAS_TAG
633b7322-537e-4bfa-8c8a-7feb80b4e050,Bénarès,VISITS
633b7322-537e-4bfa-8c8a-7feb80b4e050,Jaipur,VISITS
633b7322-537e-4bfa-8c8a-7feb80b4e050,Udaipur,VISITS
633b7322-537e-4bfa-8c8a-7feb80b4e050,Delhi,VISITS
633b7322-537e-4bfa-8c8a-7feb80b4e050,Hindistan,IN_COUNTRY
633b7322-537e-4bfa-8c8a-7feb80b4e050,Varanasi’de Ganj Nehri kıyısında Aarti töreni,DOES
633b7322-537e-4bfa-8c8a-7feb80b4e050,Jaipur şehir turu,DOES
633b7322-537e-4bfa-8c8a-7feb80b4e050,Udaipur göl gezileri ve saray ziyareti,DOES
633b7322-537e-4bfa-8c8a-7feb80b4e050,Delhi şehir turu,DOES
633b7322-537e-4bfa-8c8a-7feb80b4e050,"İstanbul – Delhi uçuşu (TK716, Türk Hava Yolları)",USES
633b7322-537e-4bfa-8c8a-7feb80b4e050,"Delhi – Varanasi uçuşu (AI406, Air India)",USES
633b7322-537e-4bfa-8c8a-7feb80b4e050,Hindistan içi transferler ve uçuşlar,USES
633b7322-537e-4bfa-8c8a-7feb80b4e050,Hindistan,HAS_TAG
633b7322-537e-4bfa-8c8a-7feb80b4e050,Bénarès,HAS_TAG
633b7322-537e-4bfa-8c8a-7feb80b4e050,Jaipur,HAS_TAG
633b7322-537e-4bfa-8c8a-7feb80b4e050,Udaipur,HAS_TAG
633b7322-537e-4bfa-8c8a-7feb80b4e050,Delhi,HAS_TAG
633b7322-537e-4bfa-8c8a-7feb80b4e050,Ganj Nehri,HAS_TAG
633b7322-537e-4bfa-8c8a-7feb80b4e050,Aarti töreni,HAS_TAG
893adadb-ef34-4b70-80a7-5c23e803271b,Cairo,VISITS
893adadb-ef34-4b70-80a7-5c23e803271b,Egitto,IN_COUNTRY
893adadb-ef34-4b70-80a7-5c23e803271b,"Giza Piramitleri gezisi (Keops, Kefren, Mikerinos)",DOES
893adadb-ef34-4b70-80a7-5c23e803271b,Sfenks ziyareti,DOES
893adadb-ef34-4b70-80a7-5c23e803271b,Kahire şehir gezisi,DOES
893adadb-ef34-4b70-80a7-5c23e803271b,"İstanbul – Kahire uçuşu (TK694D, Türk Hava Yolları)",USES
893adadb-ef34-4b70-80a7-5c23e803271b,Kahire Havalimanı – otel transferi,USES
893adadb-ef34-4b70-80a7-5c23e803271b,Şehir içi araç ile transferler,USES
893adadb-ef34-4b70-80a7-5c23e803271b,Egitto,HAS_TAG
893adadb-ef34-4b70-80a7-5c23e803271b,Cairo,HAS_TAG
893adadb-ef34-4b70-80a7-5c23e803271b,Giza Piramitleri,HAS_TAG
893adadb-ef34-4b70-80a7-5c23e803271b,Sfenks,HAS_TAG
893adadb-ef34-4b70-80a7-5c23e803271b,Nil Nehri,HAS_TAG
b2ab485e-1e45-4e2b-91d6-f5d9a03b7f03,Marseille,VISITS
b2ab485e-1e45-4e2b-91d6-f5d9a03b7f03,Rossiglione (regione),VISITS
b2ab485e-1e45-4e2b-91d6-f5d9a03b7f03,Gordes,VISITS
b2ab485e-1e45-4e2b-91d6-f5d9a03b7f03,France,IN_COUNTRY
b2ab485e-1e45-4e2b-91d6-f5d9a03b7f03,Gordes ve Roussillon köy gezileri,DOES
b2ab485e-1e45-4e2b-91d6-f5d9a03b7f03,Sanat atölyeleri ve butik mağazalar,DOES
b2ab485e-1e45-4e2b-91d6-f5d9a03b7f03,Provence manzaraları ve şato ziyareti,DOES
b2ab485e-1e45-4e2b-91d6-f5d9a03b7f03,"İstanbul – Marsilya uçuşu (TK1367, Türk Hava Yolları)",USES
b2ab485e-1e45-4e2b-91d6-f5d9a03b7f03,Marsilya Havalimanı – Provence transferi,USES
b2ab485e-1e45-4e2b-91d6-f5d9a03b7f03,Köyler arası özel araç transferleri,USES
b2ab485e-1e45-4e2b-91d6-f5d9a03b7f03,France,HAS_TAG
b2ab485e-1e45-4e2b-91d6-f5d9a03b7f03,Provence,HAS_TAG
b2ab485e-1e45-4e2b-91d6-f5d9a03b7f03,Marseille,HAS_TAG
b2ab485e-1e45-4e2b-91d6-f5d9a03b7f03,Gordes,HAS_TAG
b2ab485e-1e45-4e2b-91d6-f5d9a03b7f03,Rossiglione (regione),HAS_TAG
a7e0c922-22bc-4945-ba2e-a9e953e47cc1,Bologna,VISITS
a7e0c922-22bc-4945-ba2e-a9e953e47cc1,San Casciano Val di Pesa,VISITS
a7e0c922-22bc-4945-ba2e-a9e953e47cc1,Firenze,VISITS
a7e0c922-22bc-4945-ba2e-a9e953e47cc1,Chianti,VISITS
a7e0c922-22bc-4945-ba2e-a9e953e47cc1,Italia,IN_COUNTRY
a7e0c922-22bc-4945-ba2e-a9e953e47cc1,San Casciano Val di Pesa kasabası ziyareti,DOES
a7e0c922-22bc-4945-ba2e-a9e953e47cc1,Floransa çevresinde geziler,DOES
a7e0c922-22bc-4945-ba2e-a9e953e47cc1,Chianti bölgesinde üzüm bağları ve köyler,DOES
a7e0c922-22bc-4945-ba2e-a9e953e47cc1,"İstanbul – Bologna uçuşu (TK1321, Türk Hava Yolları)",USES
a7e0c922-22bc-4945-ba2e-a9e953e47cc1,Bologna Havalimanı – Toskana otel transferi,USES
a7e0c922-22bc-4945-ba2e-a9e953e47cc1,Bölge içi kara transferleri,USES
a7e0c922-22bc-4945-ba2e-a9e953e47cc1,Italia,HAS_TAG
a7e0c922-22bc-4945-ba2e-a9e953e47cc1,Toscana,HAS_TAG
a7e0c922-22bc-4945-ba2e-a9e953e47cc1,Firenze,HAS_TAG
a7e0c922-22bc-4945-ba2e-a9e953e47cc1,Chianti,HAS_TAG
a7e0c922-22bc-4945-ba2e-a9e953e47cc1,San Casciano Val di Pesa,HAS_TAG
b6948e80-80b5-4b42-b967-1d61b5f59b0b,Johannesbourg,VISITS
b6948e80-80b5-4b42-b967-1d61b5f59b0b,Sabi Sand,VISITS
b6948e80-80b5-4b42-b967-1d61b5f59b0b,Kruger,VISITS
b6948e80-80b5-4b42-b967-1d61b5f59b0b,Cape Town,VISITS
b6948e80-80b5-4b42-b967-1d61b5f59b0b,Africa meridionale,IN_COUNTRY
b6948e80-80b5-4b42-b967-1d61b5f59b0b,Sabi Sabi Little Bush Camp,STAYS_AT
b6948e80-80b5-4b42-b967-1d61b5f59b0b,The Table Bay,STAYS_AT
b6948e80-80b5-4b42-b967-1d61b5f59b0b,Sabi Sabi’de sabah ve akşam safari turları,DOES
b6948e80-80b5-4b42-b967-1d61b5f59b0b,Cape Town V&A Waterfront gezisi,DOES
b6948e80-80b5-4b42-b967-1d61b5f59b0b,Cape Town şehir turu ve çevre gezileri,DOES
b6948e80-80b5-4b42-b967-1d61b5f59b0b,"İstanbul – Johannesburg uçuşu (TK38, Türk Hava Yolları)",USES
b6948e80-80b5-4b42-b967-1d61b5f59b0b,Johannesburg – Sabi Sabi özel uçuşu (Federal Havayolları),USES
b6948e80-80b5-4b42-b967-1d61b5f59b0b,"Kruger Mpumalanga – Cape Town uçuşu (SA8664, South African Airways)",USES
b6948e80-80b5-4b42-b967-1d61b5f59b0b,Şehir içi ve lodge transferleri,USES
b6948e80-80b5-4b42-b967-1d61b5f59b0b,Africa meridionale,HAS_TAG
b6948e80-80b5-4b42-b967-1d61b5f59b0b,Johannesbourg,HAS_TAG
b6948e80-80b5-4b42-b967-1d61b5f59b0b,Sabi Sabi,HAS_TAG
b6948e80-80b5-4b42-b967-1d61b5f59b0b,Cape Town,HAS_TAG
b6948e80-80b5-4b42-b967-1d61b5f59b0b,Safari,HAS_TAG
b6948e80-80b5-4b42-b967-1d61b5f59b0b,V&A Waterfront,HAS_TAG
1542942a-260d-4c5c-b998-22dfa475f468,Bangkok,VISITS
1542942a-260d-4c5c-b998-22dfa475f468,Chiang Rai,VISITS
1542942a-260d-4c5c-b998-22dfa475f468,Danang,VISITS
1542942a-260d-4c5c-b998-22dfa475f468,Hanoi,VISITS
1542942a-260d-4c5c-b998-22dfa475f468,Saigon,VISITS
1542942a-260d-4c5c-b998-22dfa475f468,Tayland,IN_COUNTRY
1542942a-260d-4c5c-b998-22dfa475f468,Vietnam,IN_COUNTRY
1542942a-260d-4c5c-b998-22dfa475f468,"Mandarin Oriental, Bangkok",STAYS_AT
1542942a-260d-4c5c-b998-22dfa475f468,"Anantara Golden Triangle, Chiang Rai",STAYS_AT
1542942a-260d-4c5c-b998-22dfa475f468,Bangkok kanal turu (Thonburi Klongs) ve Chao Phraya Nehri gezisi,DOES
1542942a-260d-4c5c-b998-22dfa475f468,"Bangkok şehir turu: Wat Arun, Wat Pho, Çin Mahallesi",DOES
1542942a-260d-4c5c-b998-22dfa475f468,"Chiang Rai’de fil sürüşü, Altın Üçgen gezisi veya yemek kursu",DOES
1542942a-260d-4c5c-b998-22dfa475f468,Tra Que Organic Village bisiklet turu,DOES
1542942a-260d-4c5c-b998-22dfa475f468,The Market Restaurant’ta Vietnam yemek kursu,DOES
1542942a-260d-4c5c-b998-22dfa475f468,The Market Restaurant (Vietnam),EATS_AT
1542942a-260d-4c5c-b998-22dfa475f468,"İstanbul – Bangkok uçuşu (TK68, Türk Hava Yolları)",USES
1542942a-260d-4c5c-b998-22dfa475f468,"Bangkok – Chiang Rai uçuşu (PG231, Bangkok Airways)",USES
1542942a-260d-4c5c-b998-22dfa475f468,"Bangkok – Danang uçuşu (PG222, Bangkok Airways)",USES
1542942a-260d-4c5c-b998-22dfa475f468,Vietnam içi transferler,USES
1542942a-260d-4c5c-b998-22dfa475f468,Saigon aktarmalı Bangkok dönüş uçuşu,USES
1542942a-260d-4c5c-b998-22dfa475f468,Şehir içi ve havalimanı transferleri,USES
1542942a-260d-4c5c-b998-22dfa475f468,Tayland,HAS_TAG
1542942a-260d-4c5c-b998-22dfa475f468,Vietnam,HAS_TAG
1542942a-260d-4c5c-b998-22dfa475f468,Bangkok,HAS_TAG
1542942a-260d-4c5c-b998-22dfa475f468,Chiang Rai,HAS_TAG
1542942a-260d-4c5c-b998-22dfa475f468,Danang,HAS_TAG
1542942a-260d-4c5c-b998-22dfa475f468,Hanoi,HAS_TAG
1542942a-260d-4c5c-b998-22dfa475f468,Saigon,HAS_TAG
1542942a-260d-4c5c-b998-22dfa475f468,Mandarin Oriental,HAS_TAG
1542942a-260d-4c5c-b998-22dfa475f468,Anantara Golden Triangle,HAS_TAG
1542942a-260d-4c5c-b998-22dfa475f468,Tra Que Village,HAS_TAG
1542942a-260d-4c5c-b998-22dfa475f468,The Market Restaurant,HAS_TAG
eadd5f5e-04ed-460e-9f43-2bb11891d85c,Phuket,VISITS
eadd5f5e-04ed-460e-9f43-2bb11891d85c,Bangkok,VISITS
eadd5f5e-04ed-460e-9f43-2bb11891d85c,Bali,VISITS
eadd5f5e-04ed-460e-9f43-2bb11891d85c,Tayland,IN_COUNTRY
eadd5f5e-04ed-460e-9f43-2bb11891d85c,Endonezya,IN_COUNTRY
eadd5f5e-04ed-460e-9f43-2bb11891d85c,The Surin Phuket,STAYS_AT
eadd5f5e-04ed-460e-9f43-2bb11891d85c,Phuket’te Big Buddha ziyareti,DOES
eadd5f5e-04ed-460e-9f43-2bb11891d85c,Phuket Tarihi Kent Gezisi,DOES
eadd5f5e-04ed-460e-9f43-2bb11891d85c,Bangkok şehir turu,DOES
eadd5f5e-04ed-460e-9f43-2bb11891d85c,Bali’de tapınak ziyaretleri ve sahil aktiviteleri,DOES
eadd5f5e-04ed-460e-9f43-2bb11891d85c,"Beach Restaurant, The Surin (Phuket)",EATS_AT
eadd5f5e-04ed-460e-9f43-2bb11891d85c,"İstanbul – Phuket uçuşu (TK172, Türk Hava Yolları)",USES
eadd5f5e-04ed-460e-9f43-2bb11891d85c,Phuket – Bangkok uçuşu,USES
eadd5f5e-04ed-460e-9f43-2bb11891d85c,Bangkok – Bali uçuşu,USES
eadd5f5e-04ed-460e-9f43-2bb11891d85c,Şehir içi ve havalimanı transferleri,USES
eadd5f5e-04ed-460e-9f43-2bb11891d85c,Tayland,HAS_TAG
eadd5f5e-04ed-460e-9f43-2bb11891d85c,Endonezya,HAS_TAG
eadd5f5e-04ed-460e-9f43-2bb11891d85c,Phuket,HAS_TAG
eadd5f5e-04ed-460e-9f43-2bb11891d85c,Bangkok,HAS_TAG
eadd5f5e-04ed-460e-9f43-2bb11891d85c,Bali,HAS_TAG
eadd5f5e-04ed-460e-9f43-2bb11891d85c,The Surin Phuket,HAS_TAG
eadd5f5e-04ed-460e-9f43-2bb11891d85c,Big Buddha,HAS_TAG
98d0ed9f-50a6-4f6d-8a75-c2704439d2be,Bangkok,VISITS
98d0ed9f-50a6-4f6d-8a75-c2704439d2be,Phuket,VISITS
98d0ed9f-50a6-4f6d-8a75-c2704439d2be,Tayland,IN_COUNTRY
98d0ed9f-50a6-4f6d-8a75-c2704439d2be,Bangkok’ta Grand Palace & Wat Phra Kaew ziyareti,DOES
98d0ed9f-50a6-4f6d-8a75-c2704439d2be,Wat Pho (Yatan Buda Tapınağı) gezisi,DOES
98d0ed9f-50a6-4f6d-8a75-c2704439d2be,Wat Arun (Şafak Tapınağı) ziyareti,DOES
98d0ed9f-50a6-4f6d-8a75-c2704439d2be,Thonburi Kanalları tekne turu,DOES
98d0ed9f-50a6-4f6d-8a75-c2704439d2be,Phuket ada ve sahil aktiviteleri,DOES
98d0ed9f-50a6-4f6d-8a75-c2704439d2be,Tayland,HAS_TAG
98d0ed9f-50a6-4f6d-8a75-c2704439d2be,Bangkok,HAS_TAG
98d0ed9f-50a6-4f6d-8a75-c2704439d2be,Phuket,HAS_TAG
98d0ed9f-50a6-4f6d-8a75-c2704439d2be,Grand Palace,HAS_TAG
98d0ed9f-50a6-4f6d-8a75-c2704439d2be,Wat Pho,HAS_TAG
98d0ed9f-50a6-4f6d-8a75-c2704439d2be,Wat Arun,HAS_TAG
98d0ed9f-50a6-4f6d-8a75-c2704439d2be,Thonburi Kanalları,HAS_TAG
7d435d04-0bbb-42aa-ad4f-9f4266b52b4c,Bologna,VISITS
7d435d04-0bbb-42aa-ad4f-9f4266b52b4c,Siena,VISITS
7d435d04-0bbb-42aa-ad4f-9f4266b52b4c,Montepulciano,VISITS
7d435d04-0bbb-42aa-ad4f-9f4266b52b4c,San Gimignano,VISITS
7d435d04-0bbb-42aa-ad4f-9f4266b52b4c,Italia,IN_COUNTRY
7d435d04-0bbb-42aa-ad4f-9f4266b52b4c,"Bologna şehir turu (Piazza Maggiore, Basilica di San Petronio, Fontana di Nettuno, Palazzo Communale)",DOES
7d435d04-0bbb-42aa-ad4f-9f4266b52b4c,The Mall Firenze outlet gezisi,DOES
7d435d04-0bbb-42aa-ad4f-9f4266b52b4c,Siena şehir turu,DOES
7d435d04-0bbb-42aa-ad4f-9f4266b52b4c,Montepulciano şarap bağları ve kasaba gezisi,DOES
7d435d04-0bbb-42aa-ad4f-9f4266b52b4c,San Gimignano kasabası gezisi,DOES
7d435d04-0bbb-42aa-ad4f-9f4266b52b4c,"İstanbul – Bologna uçuşu (TK1321, Türk Hava Yolları)",USES
7d435d04-0bbb-42aa-ad4f-9f4266b52b4c,Bologna Havalimanı – şehir içi transfer,USES
7d435d04-0bbb-42aa-ad4f-9f4266b52b4c,Bölge içi kara transferleri ve araç kiralama,USES
7d435d04-0bbb-42aa-ad4f-9f4266b52b4c,Italia,HAS_TAG
7d435d04-0bbb-42aa-ad4f-9f4266b52b4c,Toscana,HAS_TAG
7d435d04-0bbb-42aa-ad4f-9f4266b52b4c,Bologna,HAS_TAG
7d435d04-0bbb-42aa-ad4f-9f4266b52b4c,Siena,HAS_TAG
7d435d04-0bbb-42aa-ad4f-9f4266b52b4c,Montepulciano,HAS_TAG
7d435d04-0bbb-42aa-ad4f-9f4266b52b4c,San Gimignano,HAS_TAG
7d435d04-0bbb-42aa-ad4f-9f4266b52b4c,The Mall Firenze,HAS_TAG
1a46f8f3-357a-49b7-93fc-823111a95b5a,Bologna,VISITS
1a46f8f3-357a-49b7-93fc-823111a95b5a,Montepulciano,VISITS
1a46f8f3-357a-49b7-93fc-823111a95b5a,Pienza,VISITS
1a46f8f3-357a-49b7-93fc-823111a95b5a,Montalcino,VISITS
1a46f8f3-357a-49b7-93fc-823111a95b5a,San Gimignano,VISITS
1a46f8f3-357a-49b7-93fc-823111a95b5a,Italia,IN_COUNTRY
1a46f8f3-357a-49b7-93fc-823111a95b5a,Borgo Santo Pietro,STAYS_AT
1a46f8f3-357a-49b7-93fc-823111a95b5a,"Bologna şehir turu (Piazza Maggiore, Basilica di San Petronio, Fontana di Nettuno, Palazzo Communale)",DOES
1a46f8f3-357a-49b7-93fc-823111a95b5a,Montepulciano şarap bağları turu,DOES
1a46f8f3-357a-49b7-93fc-823111a95b5a,Pienza kasabası ziyareti,DOES
1a46f8f3-357a-49b7-93fc-823111a95b5a,Montalcino’da şarap tadımı,DOES
1a46f8f3-357a-49b7-93fc-823111a95b5a,San Gimignano gezisi,DOES
1a46f8f3-357a-49b7-93fc-823111a95b5a,"İstanbul – Bologna uçuşu (TK1321, Türk Hava Yolları)",USES
1a46f8f3-357a-49b7-93fc-823111a95b5a,Bologna Havalimanı – şehir merkezi transferi,USES
1a46f8f3-357a-49b7-93fc-823111a95b5a,Toskana içi kara transferleri,USES
